DATE;CLOSING PRICE;OPEN;DAILY HIGH;DAILY LOW
5/17/2011;65385.38;65417.92;65460.74;64679.71
5/18/2011;63733.16;65385.38;65637.65;63586.05
5/20/2011;63298.58;63733.16;63921.13;62512.03
5/23/2011;63209.88;63298.58;63595.53;62534.87
5/24/2011;64561.40;63209.88;64561.40;63158.73
5/25/2011;63609.31;64561.40;65017.13;63528.96
5/26/2011;63755.35;63609.31;64440.54;63609.31
5/27/2011;62407.42;63755.35;64059.23;61854.09
5/30/2011;61491.71;62407.42;62663.33;61138.86
5/31/2011;63046.02;61491.71;63325.89;61491.71
6/1/2011;63224.65;63046.02;63632.03;62627.99
6/2/2011;63112.60;63224.65;63466.13;62386.11
6/3/2011;62806.94;63112.60;63708.59;62162.89
6/6/2011;63516.83;62806.94;63516.83;62806.94
6/7/2011;64463.23;63516.83;64477.92;63516.83
6/8/2011;64067.11;64463.23;64463.23;63804.36
6/9/2011;63670.08;64067.11;64180.18;63548.56
6/10/2011;63700.30;63670.08;64021.61;63476.45
6/13/2011;63523.22;63700.30;64334.79;63495.15
6/14/2011;62185.54;63523.22;63697.77;61840.75
6/15/2011;60938.92;62185.54;62185.54;60443.96
6/16/2011;61116.74;60938.92;61160.95;59840.38
6/17/2011;61716.68;61116.74;61716.68;60815.75
6/20/2011;61007.73;61716.68;61716.68;60311.28
6/21/2011;62033.24;61007.73;62050.52;61007.73
6/22/2011;61217.96;62033.24;62118.07;60998.22
6/23/2011;61589.91;61217.96;61715.50;60465.07
6/24/2011;62072.64;61589.91;62597.48;61589.91
6/27/2011;61953.26;62072.64;62072.64;61542.65
6/28/2011;62819.08;61953.26;62879.33;61953.26
6/29/2011;63002.88;62819.08;63304.15;62684.55
6/30/2011;63269.40;63002.88;63640.85;62909.54
7/1/2011;63264.51;63269.40;63507.79;62871.48
7/4/2011;64186.73;63264.51;64186.73;63264.51
7/5/2011;63866.26;64186.73;64216.97;63684.45
7/6/2011;63240.11;63866.26;63866.26;63170.53
7/7/2011;64100.82;63240.11;64180.59;63045.28
7/8/2011;63596.17;64100.82;64463.13;63512.93
7/11/2011;62909.49;63596.17;63787.09;62874.58
7/12/2011;62689.79;62909.49;62909.49;61801.59
7/13/2011;63261.06;62689.79;63282.70;62664.33
7/14/2011;62743.81;63261.06;63371.79;62687.99
7/15/2011;62635.13;62743.81;62940.21;62343.20
7/18/2011;62024.97;62635.13;62696.84;61861.70
7/19/2011;61840.10;62024.97;62366.70;61589.78
7/20/2011;61636.83;61840.10;62093.13;61407.92
7/21/2011;60882.33;61636.83;61913.66;59434.48
7/22/2011;59802.32;60882.33;61105.09;59560.67
7/25/2011;61047.65;59802.32;61047.65;58486.41
7/26/2011;61388.64;61047.65;61674.57;60698.37
7/27/2011;61181.55;61388.64;62003.42;61036.90
7/28/2011;62530.88;61181.55;62530.88;61011.46
7/29/2011;62295.68;62530.88;62530.88;61700.22
8/1/2011;61926.61;62295.68;62799.83;61618.88
8/2/2011;61758.61;61926.61;62102.51;61374.36
8/3/2011;61315.08;61758.61;61935.42;60757.52
8/4/2011;59325.99;61315.08;61841.55;59134.05
8/5/2011;56265.52;59325.99;59325.99;55625.45
8/8/2011;52283.50;56265.52;56265.52;51687.50
8/9/2011;52961.21;52283.50;52961.21;49492.61
8/10/2011;50307.63;52961.21;54000.63;49193.24
8/11/2011;52017.02;50307.63;52017.02;48600.16
8/12/2011;52188.65;52017.02;52614.88;50501.08
8/15/2011;53485.34;52188.65;53497.78;52188.65
8/16/2011;54097.43;53485.34;54097.43;52420.81
8/17/2011;54217.83;54097.43;54853.83;53416.19
8/18/2011;51945.93;54217.83;54217.83;51187.66
8/19/2011;53061.74;51945.93;53075.39;49930.66
8/22/2011;53287.03;53061.74;53927.39;51569.96
8/23/2011;52411.48;53287.03;53691.20;51868.13
8/24/2011;53055.09;52411.48;53160.01;52124.38
8/25/2011;52967.67;53055.09;53605.04;52941.98
8/26/2011;53707.56;52967.67;53733.81;52908.74
8/29/2011;53946.09;53707.56;54253.58;53624.99
9/2/2011;55375.28;53946.09;55760.63;53946.09
9/5/2011;54054.80;55375.28;55375.28;53906.52
9/6/2011;55019.78;54734.55;55059.20;53885.94
9/7/2011;55238.22;55019.78;55831.33;55016.39
9/8/2011;56691.98;55238.22;56734.14;54916.68
9/9/2011;55902.98;56691.98;56979.80;55447.12
9/12/2011;55604.81;55902.98;55902.98;54518.96
9/13/2011;56650.62;55604.81;56754.27;55491.83
9/14/2011;56121.89;56650.62;57190.95;55882.45
9/15/2011;57115.64;56121.89;57289.85;56121.89
9/16/2011;57896.50;57115.64;58103.60;56908.76
9/19/2011;57933.24;57896.50;58308.51;57344.09
9/20/2011;60889.08;57933.24;61721.84;57836.25
9/21/2011;60827.89;60889.08;61540.46;60395.56
9/22/2011;57979.90;60827.89;60827.89;57789.10
9/23/2011;56323.38;57979.90;58146.64;55682.81
9/26/2011;56801.20;56323.38;57664.21;55009.29
9/27/2011;58261.27;56801.20;58320.04;56801.20
9/28/2011;58988.46;58261.27;59645.59;58034.67
9/29/2011;59758.18;58988.46;60110.40;58988.46
9/30/2011;59693.43;59758.18;59879.93;58363.63
10/3/2011;59459.66;59693.43;60115.73;58712.55
10/4/2011;57209.16;59459.66;59549.33;57209.16
10/5/2011;57311.22;57209.16;58296.61;57183.39
10/6/2011;57228.53;57311.22;58086.62;56905.20
10/7/2011;57338.78;57228.53;57724.75;56507.83
10/10/2011;58327.63;57338.78;58327.63;57338.78
10/11/2011;58664.09;58327.63;58721.88;57970.22
10/12/2011;59420.26;58664.09;59620.46;58664.09
10/13/2011;58543.37;59420.26;59881.16;58342.10
10/14/2011;59300.29;58543.37;59460.42;58470.04
10/17/2011;58442.44;59300.29;59958.89;58331.87
10/18/2011;58750.59;58442.44;58874.36;57839.99
10/19/2011;57798.73;58750.59;59306.79;57670.41
10/20/2011;55904.51;57798.73;57798.73;55723.28
10/21/2011;56792.34;55904.51;56840.14;55387.64
10/24/2011;56259.37;56743.16;57047.56;55451.05
10/25/2011;56278.39;56259.37;57054.16;55889.56
10/26/2011;55469.92;56278.39;56708.44;55339.26
10/27/2011;56616.81;55469.92;56801.40;55469.92
10/28/2011;57042.36;56616.81;57446.86;56616.81
10/31/2011;56061.47;56611.30;56817.92;55874.24
11/1/2011;54851.52;55203.32;55262.15;54121.84
11/2/2011;55721.42;54851.52;55858.64;54490.08
11/3/2011;56522.77;55721.42;56534.03;54861.12
11/4/2011;56180.24;56522.77;56955.26;55815.34
11/10/2011;55540.67;54997.15;55848.16;54874.86
11/11/2011;56201.45;55540.67;56391.97;55540.67
11/14/2011;55875.72;56619.84;56770.67;55714.89
11/15/2011;55922.53;55875.72;56770.67;55285.04
11/16/2011;55927.45;55922.53;56306.70;55285.04
11/17/2011;55089.82;55927.45;56306.70;54923.02
11/18/2011;54473.90;55089.82;55089.82;54344.70
11/21/2011;52752.15;54434.68;54506.52;52589.31
11/22/2011;51986.38;52752.15;54506.52;51497.34
11/23/2011;51091.51;51986.38;53387.49;50656.59
11/24/2011;49621.67;51091.51;51703.60;49621.67
11/25/2011;51071.22;49621.67;51084.01;48812.40
11/28/2011;52283.58;51575.94;52450.67;51071.22
11/29/2011;52092.78;52283.58;52488.55;51582.08
11/30/2011;54517.76;51743.00;54517.76;51640.47
12/1/2011;53806.64;54412.80;54792.44;53636.62
